id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
883146920123058892,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,156816023,Viet Hung,,Le Plateau-Mont-Royal,45.52911607452469,-73.58860416809192,Entire home/apt,50,31,1,2023-06-02,0.15,12,346,1,
802951552244806580,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.504445448295165,-73.5644586321999,Entire home/apt,216,31,0,,,138,77,0,
38254121,Rental unit in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,106497922,Alain,,Rosemont-La Petite-Patrie,45.5362,-73.60838,Entire home/apt,130,32,9,2023-10-25,0.22,1,64,3,
21925496,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,159900367,Lise-Andrée,,Le Plateau-Mont-Royal,45.53015,-73.59555,Entire home/apt,145,1,7,2019-08-26,0.11,1,77,0,"316858, expires: 2024-12-06"
803476176525903627,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506299679277724,-73.56605869927638,Entire home/apt,216,31,0,,,138,34,0,
797063631974830668,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,195649860,Jean-Christoph,,Le Plateau-Mont-Royal,45.5382893,-73.5822343,Entire home/apt,54,31,1,2023-04-04,0.12,84,165,1,
902396889097133877,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,131967002,Benoit,,Le Plateau-Mont-Royal,45.5329596,-73.580637,Entire home/apt,130,31,0,,,1,90,0,
802912480000276083,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.505218845079035,-73.56442167708963,Entire home/apt,216,31,0,,,138,346,0,
12187792,Loft in Montréal · ★4.65 · 1 bedroom · 2 beds · 1 bath,22721558,Oleksandra,,Rosemont-La Petite-Patrie,45.54306,-73.60615,Entire home/apt,116,31,148,2023-06-29,1.59,2,283,1,
51601925,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,417859873,Clothilde,,Le Plateau-Mont-Royal,45.53146,-73.57509,Entire home/apt,375,2,30,2023-10-22,1.09,1,216,11,"306193, expires: 2024-08-31"
900686833868447033,Rental unit in Montréal · 2 bedrooms · 3 beds · 1 bath,24475254,Sof,,Le Plateau-Mont-Royal,45.53167,-73.58254,Entire home/apt,380,31,1,2023-06-20,0.17,2,90,1,
967278548819025831,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,484415805,My Studio Montreal,,Ville-Marie,45.50506,-73.56281,Entire home/apt,300,31,0,,,30,179,0,
47350502,Loft in Montréal · Studio · 1 bed · 1 bath,66340481,Daniel,,Rosemont-La Petite-Patrie,45.53594,-73.60343,Entire home/apt,95,31,2,2022-09-30,0.13,41,90,0,
543718794650613085,Rental unit in Montréal · ★4.33 · 2 bedrooms · 2 beds · 1 bath,66340481,Daniel,,Le Plateau-Mont-Royal,45.52612,-73.59817,Entire home/apt,70,31,3,2023-07-15,0.44,41,87,3,
21076091,Rental unit in Montréal · ★4.79 · 3 bedrooms · 3 beds · 1 bath,1656323,Nadim,,Le Plateau-Mont-Royal,45.53502,-73.57964,Entire home/apt,64,31,67,2023-08-08,0.98,6,102,3,
831055636118792195,Rental unit in Montréal · ★5.0 · 2 bedrooms · 3 beds · 1 bath,233882165,Laurence,,Rosemont-La Petite-Patrie,45.54473826177566,-73.58742751375316,Entire home/apt,340,5,4,2023-08-20,0.87,1,47,4,"315707, expires: 2024-10-12"
1015425696197043436,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,12498986,Max,,Rosemont-La Petite-Patrie,45.53535777439778,-73.61138390566117,Entire home/apt,,31,0,,,1,320,0,
676120156787621149,Rental unit in Montréal · 2 bedrooms · 3 beds · 1 bath,1414575,Dona,,Le Plateau-Mont-Royal,45.53971,-73.58131,Entire home/apt,119,31,1,2022-09-15,0.07,2,263,0,
3094299,Rental unit in Montreal · ★4.87 · 2 bedrooms · 2 beds · 1 bath,15715548,Claude,,Rosemont-La Petite-Patrie,45.5405,-73.60709,Entire home/apt,75,31,52,2022-01-07,0.47,1,191,0,
885624979132674720,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,452613667,Claire,,Ville-Marie,45.493777070636035,-73.58073597652432,Entire home/apt,62,31,2,2023-09-30,0.46,4,184,2,
884696652104559257,Rental unit in Montréal · ★4.20 · 3 bedrooms · 3 beds · 1 bath,235109330,Minh,,Rosemont-La Petite-Patrie,45.53564,-73.60004,Entire home/apt,94,31,15,2023-08-23,2.49,4,136,15,
705355130721511172,Rental unit in Montréal · ★4.96 · 1 bedroom · 1 bed · 1 bath,155439,Deasy,,Ville-Marie,45.49843,-73.58258,Entire home/apt,85,31,74,2023-09-01,4.82,11,172,50,
43709804,Rental unit in Montreal · ★4.85 · 1 bedroom · 1 bed · 1 bath,195501369,Julio,,Rosemont-La Petite-Patrie,45.53586,-73.60543,Entire home/apt,125,31,13,2022-12-30,0.33,72,120,1,
30980661,Rental unit in Montréal · ★4.90 · 1 bedroom · 1 bed · 1 bath,49691156,Marie-Christine,,Le Plateau-Mont-Royal,45.53426,-73.5676,Entire home/apt,143,31,10,2022-08-29,0.35,1,71,0,
777349243942690261,Rental unit in Montréal · ★4.77 · 1 bedroom · 1 bed · 1 bath,490603260,Stella,,Ville-Marie,45.49236,-73.58137,Entire home/apt,20,31,44,2023-10-19,3.72,1,152,44,
19936655,Rental unit in Montréal · ★4.86 · 1 bedroom · 3 beds · 1 bath,141276031,Walter,,Ville-Marie,45.50203,-73.58022,Entire home/apt,114,2,137,2023-12-07,1.79,1,305,53,"313246, expires: 2024-05-01"
48413605,Rental unit in Montréal · 2 bedrooms · 2 beds · 0 baths,195649860,Jean-Christoph,,Rosemont-La Petite-Patrie,45.5304527,-73.6111245,Entire home/apt,90,31,0,,,84,347,0,
683890347663569227,Serviced apartment in Montréal · 2 bedrooms · 2 beds · 1 bath,147963255,Jérôme,,Le Plateau-Mont-Royal,45.52339,-73.57973,Entire home/apt,82,31,1,2023-11-17,1,6,286,1,
18853937,Rental unit in Montréal · ★4.78 · 2 bedrooms · 2 beds · 1 bath,15144339,Franck,,Le Plateau-Mont-Royal,45.52145,-73.58219,Entire home/apt,110,31,23,2023-10-01,0.32,7,163,3,
933387908712539450,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,525067233,Appt,,Ville-Marie,45.492573525833116,-73.58399046040277,Entire home/apt,50,90,0,,,30,152,0,
680975340726838433,Rental unit in Montréal · ★4.86 · 1 bedroom · 3 beds · 1 bath,472004876,Samuel,,Villeray-Saint-Michel-Parc-Extension,45.54346,-73.61139,Entire home/apt,214,2,35,2023-11-07,2.13,1,84,24,"310702, expires: 2024-06-30"
933886577977714718,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,40987482,Othmane,,Rosemont-La Petite-Patrie,45.54427,-73.57634,Entire home/apt,50,31,1,2023-09-01,0.29,1,47,1,
52439926,Serviced apartment in Montréal · ★5.0 · 2 bedrooms · 2 beds · 2 baths,267675663,Aparthotel,,Ville-Marie,45.5097,-73.56992,Entire home/apt,272,1,7,2023-04-19,0.37,6,339,2,"222512, expires: 2024-06-30"
670494208932534843,Serviced apartment in Montréal · ★4.85 · 1 bedroom · 1 bath,227489124,Nomade MTL,,Ville-Marie,45.50075,-73.5799,Entire home/apt,148,32,13,2023-08-19,0.77,47,350,8,
32874377,Rental unit in Montréal · 2 bedrooms · 2 beds · 0 baths,195649860,Jean-Christoph,,Rosemont-La Petite-Patrie,45.532677,-73.599292,Entire home/apt,90,31,0,,,84,364,0,
785991206588780802,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,387422,Service,,Le Plateau-Mont-Royal,45.5253830167195,-73.57962748786342,Entire home/apt,144,31,0,,,18,286,0,
1015436184643878428,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,470850574,Karim,,Le Plateau-Mont-Royal,45.532219950583695,-73.57728408840151,Entire home/apt,90,33,0,,,1,263,0,
49155776,Condo in Montréal · ★New · 1 bedroom · 1 bed · 2 baths,3421067,Nima,,Le Plateau-Mont-Royal,45.53825390000001,-73.56968169999999,Entire home/apt,250,6,0,,,1,115,0,"316295, expires: 2024-10-26T22:23:16Z"
802937058809552117,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506392759084534,-73.56607750826431,Entire home/apt,216,31,0,,,138,69,0,
44432752,Rental unit in Montréal · ★4.57 · 2 bedrooms · 5 beds · 1.5 baths,8414446,Artie,,Le Plateau-Mont-Royal,45.52415,-73.58114,Entire home/apt,127,1,62,2023-11-23,1.94,18,0,14,"300901, expires: 2023-12-31"
670367481805728026,Serviced apartment in Montréal · ★4.81 · 1 bedroom · 1 bath,227489124,Nomade MTL,,Ville-Marie,45.50179,-73.57942,Entire home/apt,154,32,21,2023-08-17,1.22,47,169,10,
983506900009427672,Rental unit in Montréal · ★4.20 · 1 bedroom · 1 bed · 1 bath,163492314,Parsa,,Le Plateau-Mont-Royal,45.512875806262635,-73.5692719385569,Entire home/apt,108,1,4,2023-11-15,2.03,21,0,4,"315496, expires: 2024-09-12"
15116326,Rental unit in Montréal · ★4.94 · 2 bedrooms · 4 beds · 1 bath,73995257,Liv MTL,,Le Plateau-Mont-Royal,45.52156,-73.58531,Entire home/apt,197,2,140,2023-10-16,1.60,47,362,18,"298467, expires: 2024-12-31"
782590694832043199,Rental unit in Montréal · ★4.60 · 1 bedroom · 1 bed · 1 bath,239539502,Marc-Antoine,,Rosemont-La Petite-Patrie,45.5316,-73.60971,Entire home/apt,200,31,5,2023-09-08,0.43,2,77,5,
935778300840088202,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,274878638,Guerby,,Rosemont-La Petite-Patrie,45.53212500000001,-73.6123824,Entire home/apt,200,15,0,,,1,270,0,"314301, expires: 2024-07-05T00:00:00Z"
1532800,Rental unit in Montreal · ★4.90 · 2 bedrooms · 2 beds · 1 bath,4641329,Pierrette,,Le Plateau-Mont-Royal,45.5362,-73.58311,Entire home/apt,290,31,42,2023-10-04,0.36,4,358,10,
1030635512286253163,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,511636341,Ahmed,,Le Plateau-Mont-Royal,45.5084,-73.57448,Entire home/apt,,31,0,,,1,269,0,
556742,Rental unit in Montreal · ★4.83 · 2 bedrooms · 2 beds · 1 bath,2737452,Carole,,Le Plateau-Mont-Royal,45.5309,-73.56854,Entire home/apt,95,31,126,2023-08-23,0.91,2,290,2,
802873945053070304,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50449,-73.56636,Entire home/apt,216,31,0,,,138,78,0,
15555898,Rental unit in Montréal · ★4.86 · 2 bedrooms · 6 beds · 1 bath,73995257,Liv MTL,,Le Plateau-Mont-Royal,45.52189,-73.57838,Entire home/apt,210,2,140,2023-11-25,1.62,47,365,11,"298468, expires: 2024-11-30"
36350759,Rental unit in Montreal · ★4.59 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.4958,-73.57958,Entire home/apt,100,1,91,2023-11-02,1.71,28,357,2,"297973, expires: 2024-06-30"
912905534943855266,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,33498831,Jenny,,Ville-Marie,45.50947833952338,-73.56130796218957,Entire home/apt,120,31,2,2023-10-24,0.44,2,170,2,
49295679,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 bath,195501369,Julio,,Le Plateau-Mont-Royal,45.52621,-73.59709,Entire home/apt,85,31,12,2023-03-24,0.40,72,93,2,
628231525119313540,Condo in Montréal · ★4.80 · 2 bedrooms · 3 beds · 1 bath,219432320,Maximiliano,,Le Plateau-Mont-Royal,45.52504,-73.58507,Entire home/apt,251,31,15,2023-11-01,0.82,1,180,6,
32874166,Condo in Montréal · 1 bedroom · 1 bed · 0 baths,195649860,Jean-Christoph,,Le Plateau-Mont-Royal,45.5232408,-73.5831391,Entire home/apt,84,31,0,,,84,273,0,
36720626,Rental unit in Montréal · ★4.40 · 7 bedrooms · 10 beds · 2 baths,8414446,Artie,,Le Plateau-Mont-Royal,45.51236,-73.57076,Entire home/apt,369,1,129,2023-12-04,2.47,18,204,56,"299361, expires: 2024-06-30"
30108032,Condo in Montréal · ★4.87 · 2 bedrooms · 2 beds · 2 baths,6253470,Emine,,Le Plateau-Mont-Royal,45.53006,-73.56732,Entire home/apt,357,3,91,2023-10-16,1.51,1,118,21,"305984, expires: 2024-08-31"
802930248667374957,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50441,-73.56622,Entire home/apt,216,31,0,,,138,359,0,
36882530,Rental unit in Montréal · ★4.94 · 2 bedrooms · 2 beds · 1 bath,15144339,Franck,,Le Plateau-Mont-Royal,45.52038,-73.58008,Entire home/apt,140,31,18,2023-08-03,0.37,7,53,4,
909321640015113784,Rental unit in Montréal · ★4.76 · 3 bedrooms · 6 beds · 2 baths,442112073,Anthony,,Le Plateau-Mont-Royal,45.52326,-73.58133,Entire home/apt,184,1,65,2023-12-12,11.27,20,0,65,"306627, expires: 2024-09-30T19:10:31Z"
979637510323593608,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,525067233,Appt,,Ville-Marie,45.49244,-73.58616,Entire home/apt,55,90,0,,,30,125,0,
656702270882289104,Rental unit in Montréal · ★4.43 · 4 bedrooms · 6 beds · 1 bath,11122468,Raymond,,Le Plateau-Mont-Royal,45.51698,-73.5809,Entire home/apt,114,1,79,2023-12-03,4.49,1,0,51,"313384, expires: 2024-05-08T14:44:05Z"
41352517,Rental unit in Montréal · ★4.98 · 2 bedrooms · 2 beds · 1 bath,302509748,Jean-François,,Rosemont-La Petite-Patrie,45.54305,-73.60712,Entire home/apt,250,2,54,2023-11-24,1.16,1,11,11,"301206, expires: 2024-06-30"
43268889,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50843,-73.57077,Entire home/apt,345,31,0,,,138,88,0,
23660289,Rental unit in Montréal · ★4.92 · 3 bedrooms · 5 beds · 1.5 baths,49751493,Hugo,,Le Plateau-Mont-Royal,45.52516,-73.57345,Entire home/apt,114,2,49,2023-08-13,0.71,1,27,6,"307784, expires: 2024-01-01T01:00:00Z"
802944236074133719,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506556294709355,-73.56467580594074,Entire home/apt,216,31,0,,,138,88,0,
49317132,Rental unit in Montréal · 2 bedrooms · 2 beds · 0 baths,195649860,Jean-Christoph,,Le Plateau-Mont-Royal,45.51539,-73.57912,Entire home/apt,115,31,2,2022-10-11,0.13,84,347,0,
1014662305100214404,Rental unit in Montréal · ★New · 1 bedroom · 2 beds · 1 bath,163492314,Parsa,,Ville-Marie,45.492239187647,-73.5781606282999,Entire home/apt,132,1,1,2023-11-24,1,21,84,1,"316102, expires: 2024-10-18"
911120414414368551,Rental unit in Montréal · ★3.83 · 2 bedrooms · 2 beds · 1 bath,509162629,Jona,,Le Plateau-Mont-Royal,45.5185,-73.58033,Entire home/apt,129,31,6,2023-11-26,1.07,24,60,6,"317780, expires: 2024-09-01"
894949912243345524,Rental unit in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 bath,510108283,Mariana,,Ville-Marie,45.51231862379921,-73.56206964701414,Entire home/apt,288,1,20,2023-11-25,5.17,1,80,20,"314715, expires: 2024-08-17"
10288628,Condo in Montréal · ★4.98 · 1 bedroom · 2 beds · 1 bath,51144331,Norman G,,Rosemont-La Petite-Patrie,45.538226,-73.606543,Entire home/apt,279,3,85,2023-11-07,2.26,2,328,24,"296619, expires: 2024-08-31"
21081169,Rental unit in Montréal · ★4.72 · 1 bedroom · 2 beds · 1 bath,28424299,Francis,,Le Plateau-Mont-Royal,45.53161,-73.56646,Entire home/apt,90,31,29,2020-11-22,0.39,2,133,0,
47519185,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,38459934,Corporate Stays,,Ville-Marie,45.50448,-73.56311,Entire home/apt,224,31,0,,,138,88,0,
1027692909206148567,Rental unit in Montréal · ★New · 3 bedrooms · 5 beds · 1.5 baths,454462355,Zaine,,Le Plateau-Mont-Royal,45.52425006315307,-73.58348913032701,Entire home/apt,86,1,0,,,6,87,0,"297731, expires: 2024-02-28"
50310454,Rental unit in Montréal · ★4.52 · 4 bedrooms · 11 beds · 2 baths,8414446,Artie,,Le Plateau-Mont-Royal,45.513348,-73.570999,Entire home/apt,361,1,84,2023-12-05,2.87,18,0,43,"299361, expires: 2024-06-30"
31373170,Rental unit in Montréal · ★4.75 · 2 bedrooms · 3 beds · 1 bath,119617572,Alain,,Le Plateau-Mont-Royal,45.51798,-73.58137,Entire home/apt,122,2,114,2023-12-03,1.94,6,149,43,"296088, expires: 2024-04-30"
18994479,Rental unit in Montréal · ★4.63 · 2 bedrooms · 3 beds · 1 bath,25263775,Adam,,Le Plateau-Mont-Royal,45.53724,-73.5758,Entire home/apt,117,2,75,2023-11-28,0.96,2,99,38,"301398, expires: 2024-05-31"
967283665850412388,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,484415805,My Studio Montreal,,Ville-Marie,45.50364,-73.56189,Entire home/apt,300,31,0,,,30,179,0,
668409558636099993,Serviced apartment in Montréal · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,Ville-Marie,45.5044,-73.56555,Entire home/apt,159,31,1,2022-09-13,0.07,138,89,0,
16052945,Rental unit in Montréal · ★4.80 · 4 bedrooms · 4 beds · 1 bath,32450186,Amelle,,Le Plateau-Mont-Royal,45.52474,-73.58067,Entire home/apt,231,3,163,2023-12-04,1.93,2,172,52,"277922, expires: 2024-05-31"
979046050255896434,Rental unit in Montreal · ★4.79 · 2 bedrooms · 5 beds · 1 bath,536823003,Reza,,Ville-Marie,45.4927854,-73.5823956,Entire home/apt,125,2,14,2023-11-27,5.19,2,78,14,"315033, expires: 2024-08-23"
583340244252847238,Rental unit in Montréal · ★4.66 · 2 bedrooms · 3 beds · 2.5 baths,316813523,Stanzia,,Ville-Marie,45.49602,-73.58698,Entire home/apt,185,2,103,2023-12-04,4.92,13,0,52,"312729, expires: 2024-04-13"
52144194,Rental unit in Montréal · ★4.49 · 3 bedrooms · 7 beds · 2 baths,464852343,Host-Me,,Le Plateau-Mont-Royal,45.52395,-73.5826,Entire home/apt,107,2,51,2023-11-01,1.91,18,293,23,"306462, expires: 2024-11-20"
15164474,Rental unit in Montréal · ★4.30 · 1 bedroom · 4 beds · 1 bath,22299469,Louise,,Rosemont-La Petite-Patrie,45.54516,-73.59232,Entire home/apt,55,32,37,2022-12-17,0.42,9,314,1,
54241208,Condo in Montréal · ★4.50 · 3 bedrooms · 3 beds · 1.5 baths,435823676,Ousmanou,,Ville-Marie,45.51033,-73.57011,Entire home/apt,199,31,28,2023-08-20,1.55,1,347,8,
3359018,Rental unit in Montréal · ★4.93 · 1 bedroom · 2 beds · 1 bath,6014273,Marie Marthe,,Le Plateau-Mont-Royal,45.5342,-73.57388,Entire home/apt,233,2,95,2023-08-07,0.83,1,58,5,"299641, expires: 2024-05-16"
47519082,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,38459934,Corporate Stays,,Ville-Marie,45.50639,-73.56489,Entire home/apt,224,31,0,,,138,88,0,
695029644882664690,Rental unit in Montréal · ★4.95 · 2 bedrooms · 4 beds · 1 bath,131929299,Melina,,Le Plateau-Mont-Royal,45.517562,-73.5819502,Entire home/apt,150,2,19,2023-09-21,1.28,2,61,15,"314111, expires: 2024-06-19"
16518809,Rental unit in Montréal · ★4.89 · 1 bedroom · 1 bed · 1 bath,108605371,Olga,,Ville-Marie,45.51091,-73.56806,Entire home/apt,163,31,150,2023-09-24,1.85,3,179,14,
906340983715691279,Home in Montréal · 3 bedrooms · 3 beds · 1 bath,171142876,Anabela,,Rosemont-La Petite-Patrie,45.541042968462776,-73.5891952821482,Entire home/apt,150,31,0,,,1,346,0,
891691690357343888,Rental unit in Montreal · 6 bedrooms · 8 beds · 2 baths,252195729,Alex,,Le Plateau-Mont-Royal,45.509022738521296,-73.573700013342,Entire home/apt,481,2,2,2023-07-16,0.38,13,15,2,"134223, expires: 2024-05-10"
13300093,Rental unit in Montréal · ★4.96 · 1 bedroom · 1 bed · 1 bath,12231896,Laurence,,Le Plateau-Mont-Royal,45.53609,-73.56696,Entire home/apt,100,31,24,2023-08-11,0.27,1,90,2,
22858645,Rental unit in Montreal · ★4.57 · 2 bedrooms · 2 beds · 1.5 baths,442223310,BESTBNB Conciergerie,,Le Plateau-Mont-Royal,45.51947,-73.57862,Entire home/apt,110,31,160,2022-09-24,2.26,5,85,0,
802835198879648836,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50645,-73.56519,Entire home/apt,216,31,0,,,138,88,0,
54228640,Rental unit in Montréal · ★4.70 · 1 bedroom · 1 bed · 1 bath,439744486,Ara,,Le Plateau-Mont-Royal,45.52096,-73.58229,Entire home/apt,145,31,40,2023-10-10,2.19,1,347,20,"227239, expires: 2026-12-07T20:25:59Z"
36145177,Rental unit in Montréal · ★4.37 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49546,-73.57893,Entire home/apt,100,1,30,2023-06-26,0.59,28,336,1,"297973, expires: 2024-06-30"
919595215997089961,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,12009639,Fethi,,Le Plateau-Mont-Royal,45.528962615498365,-73.58882216547971,Entire home/apt,52,31,0,,,1,48,0,
21839638,Rental unit in Montréal · ★4.44 · 2 bedrooms · 3 beds · 1 bath,22299469,Louise,,Rosemont-La Petite-Patrie,45.54558,-73.58893,Entire home/apt,62,32,18,2021-08-10,0.25,9,255,0,
908069516153614735,Rental unit in Montréal · ★4.0 · 2 bedrooms · 2 beds · 2 baths,183835366,Jonathan,,Le Plateau-Mont-Royal,45.511663556751245,-73.56985764153757,Entire home/apt,640,31,15,2023-09-03,2.51,2,71,15,
15956356,Rental unit in Montréal · ★4.98 · 3 bedrooms · 4 beds · 1 bath,103607205,Remi Et Marie,,Le Plateau-Mont-Royal,45.52269,-73.58417,Entire home/apt,161,3,252,2023-11-27,3.05,2,224,49,"295246, expires: 2023-12-31"
50831425,Condo in Montréal · ★4.94 · 1 bedroom · 3 beds · 1 bath,333023668,Benoit,,Le Plateau-Mont-Royal,45.536217,-73.562424,Entire home/apt,182,6,34,2023-10-30,1.20,1,274,15,"309461, expires: 2024-04-30"
19662318,Condo in Montréal · 3 bedrooms · 3 beds · 2 baths,5450306,Peter,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47914497905408,-73.61936931316636,Entire home/apt,175,4,0,,,2,9,0,"307203, expires: 2024-10-31"
8615301,Rental unit in Montréal · ★4.43 · 1 bedroom · 1 bed · 1 bath,18587259,Rashad,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47492,-73.60552,Entire home/apt,70,31,127,2023-11-27,1.28,1,363,9,
50656439,Rental unit in Montréal · ★4.83 · Studio · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.5113,-73.56144,Entire home/apt,62,31,12,2022-10-01,0.41,72,115,0,
696605602468853545,Rental unit in Montréal · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,228267195,T Square,,Ville-Marie,45.4925734,-73.58232509999999,Entire home/apt,88,2,45,2023-11-26,2.85,4,350,36,"555704, expires: 2023-12-31"
565641905174468331,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,42711618,Claude,,Le Plateau-Mont-Royal,45.5397,-73.57831,Entire home/apt,169,7,5,2023-08-24,0.28,3,38,2,"309805, expires: 2024-04-30"
14756007,Rental unit in Montréal · ★4.85 · 2 bedrooms · 2 beds · 1 bath,9018273,Pascale,,Le Plateau-Mont-Royal,45.53824,-73.58064,Entire home/apt,85,60,13,2022-07-30,0.17,1,137,0,
13028872,Rental unit in Montréal · ★4.87 · 1 bedroom · 2 beds · 1 bath,3604131,Stephanie,,Ville-Marie,45.50698,-73.57177,Entire home/apt,110,90,23,2016-08-30,0.25,1,365,0,
1027624418087176820,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,411572023,Ma Kabane,,Le Plateau-Mont-Royal,45.5232494,-73.57854999999999,Entire home/apt,89,32,0,,,2,359,0,
4076990,Rental unit in Montréal · ★4.61 · 2 bedrooms · 3 beds · 1 bath,2343919,Heathcliff,,Le Plateau-Mont-Royal,45.53559875488281,-73.56939697265625,Entire home/apt,76,31,190,2023-06-24,1.71,2,225,4,
802848323158200696,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50451033569312,-73.5649816184441,Entire home/apt,216,31,0,,,138,77,0,
7936526,Rental unit in Montreal · ★4.61 · 1 bedroom · 2 beds · 1 bath,442223310,BESTBNB Conciergerie,,Le Plateau-Mont-Royal,45.52024,-73.57971,Entire home/apt,103,31,190,2022-08-30,2.74,5,361,0,
28345636,Rental unit in Montréal · ★4.68 · Studio · 2 beds · 1 bath,66340481,Daniel,,Ville-Marie,45.5114,-73.56212,Entire home/apt,55,31,19,2020-03-31,0.31,41,98,0,
39027483,Rental unit in Montréal · ★4.73 · 5 bedrooms · 7 beds · 1 bath,8414446,Artie,,Le Plateau-Mont-Royal,45.52315,-73.58423,Entire home/apt,163,1,104,2023-12-05,2.04,18,0,42,"300140, expires: 2024-08-31"
625944843499688660,Condo in Montréal · ★4.88 · 1 bedroom · 4 beds · 1 bath,404383543,Jianhong,,Ville-Marie,45.493044408745774,-73.58020344575387,Entire home/apt,136,2,92,2023-11-19,4.78,1,50,36,"316476, expires: 2024-11-13"
21282704,Condo in Montréal · ★4.67 · 3 bedrooms · 6 beds · 2 baths,111648938,Janet,,Rosemont-La Petite-Patrie,45.54221,-73.5946,Entire home/apt,256,1,294,2023-12-05,3.97,1,210,49,"297417, expires: 2024-02-28"
630281467147577639,Condo in Montréal · ★4.94 · 3 bedrooms · 3 beds · 1 bath,189911398,Sam,,Le Plateau-Mont-Royal,45.508457,-73.577332,Entire home/apt,514,3,18,2023-10-09,0.98,1,140,10,"309774, expires: 2024-04-30"
14076416,Rental unit in Montréal  · ★4.07 · 1 bedroom · 2 beds · 1 bath,13971026,Zaki,,Ville-Marie,45.53157,-73.5616,Entire home/apt,60,150,43,2021-09-14,0.48,2,165,0,
3370604,Loft in Montreal · ★4.93 · 2 bedrooms · 2 beds · 1 bath,17005296,Nathalie,,Ville-Marie,45.50409,-73.5643,Entire home/apt,644,31,27,2023-09-19,0.24,3,174,5,"258710, expires: 2024-10-01T14:03:26Z"
42875674,Rental unit in Montréal · ★4.69 · 3 bedrooms · 6 beds · 1.5 baths,8414446,Artie,,Le Plateau-Mont-Royal,45.52397,-73.57926,Entire home/apt,178,1,80,2023-12-10,1.86,18,32,25,"300901, expires: 2023-12-31"
882790045268696001,Rental unit in Montréal · ★4.50 · 3 bedrooms · 5 beds · 1 bath,491188037,David,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46769739640371,-73.61750047086886,Entire home/apt,119,31,23,2023-11-26,3.42,16,0,23,"300935, expires: 2025-01-31"
802975720374899751,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50444155094209,-73.56621176370854,Entire home/apt,216,31,0,,,138,72,0,
